len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
40,35501,0,38,6,18116,1093,46739,0
40,10846,0,38,6,42771,9290,46739,0
40,56748,0,38,6,62404,5960,46739,0
40,56729,0,38,6,62423,5903,46739,0
40,56785,0,38,6,62367,873,46739,0
40,46346,0,38,6,7271,1186,46739,0
40,36825,0,38,6,16792,106,46739,0
40,50978,0,38,6,2639,100,46739,0
40,19110,0,38,6,34507,1099,46739,0
40,32707,0,38,6,20910,6547,46739,0
40,21245,0,38,6,32372,3995,46739,0
40,1260,0,38,6,52357,1152,46739,0
40,56315,0,38,6,62837,1900,46739,0
40,18082,0,38,6,35535,2045,46739,0
40,4562,0,38,6,49055,8194,46739,0
40,41496,0,38,6,12121,1839,46739,0
40,14938,0,38,6,38679,1068,46739,0
40,27878,0,38,6,25739,541,46739,0
40,4362,0,38,6,49255,691,46739,0
40,26718,0,38,6,26899,843,46739,0
40,38674,0,38,6,14943,4662,46739,0
40,13843,0,38,6,39774,3322,46739,0
40,64766,0,38,6,54386,8082,46739,0
40,18489,0,38,6,35128,3005,46739,0
40,37885,0,38,6,15732,1503,46739,0
40,13961,0,38,6,39656,8651,46739,0
40,27992,0,38,6,25625,5915,46739,0
40,14744,0,38,6,38873,40911,46739,0
40,49828,0,38,6,3789,407,46739,0
40,18873,0,38,6,34744,3000,46739,0
40,18511,0,38,6,35106,1174,46739,0
40,33039,0,38,6,20578,9485,46739,0
40,11083,0,38,6,42534,5033,46739,0
40,45723,0,38,6,7894,7402,46739,0
40,11909,0,38,6,41708,3580,46739,0
40,23305,0,38,6,30312,63331,46739,0
40,55419,0,38,6,63733,1066,46739,0
44,16796,0,53,6,32977,46741,3300,0
44,26311,0,38,6,27302,46740,6699,0
44,52069,0,42,6,520,46740,50001,0
44,56957,0,38,6,62191,46740,2288,0
44,52666,0,37,6,1203,46740,646,0
44,49253,0,41,6,3592,46740,161,0
44,12961,0,57,6,35788,46740,49176,0
44,25273,0,58,6,23220,46740,49167,0
44,45100,0,46,6,6465,46740,1050,0
44,55392,0,57,6,58892,46740,26,0
44,22322,0,42,6,30267,46740,1021,0
44,35205,0,37,6,18664,46740,1084,0
44,55715,0,43,6,62153,46740,5877,0
44,31529,0,43,6,20804,46740,51493,0
44,41465,0,53,6,8308,46740,10010,0
44,38100,0,54,6,11417,46740,34572,0
44,6247,0,39,6,47110,46740,11111,0
44,25692,0,49,6,25105,46740,3333,0
44,31206,0,50,6,19335,46740,1310,0
44,30794,0,48,6,20259,46740,222,0
44,56775,0,51,6,59045,46740,7106,0
44,23046,0,37,6,30823,46740,144,0
44,20576,0,51,6,29709,46740,1035,0
44,10012,0,55,6,39249,46740,15003,0
44,60180,0,46,6,56920,46740,17988,0
44,3782,0,51,6,46503,46740,8031,0
44,37176,0,49,6,13621,46740,311,0
44,26911,0,52,6,23118,46740,10616,0
44,12168,0,41,6,40677,46740,4002,0
44,11764,0,39,6,41593,46740,2126,0
44,54517,0,58,6,59511,46740,616,0
44,57739,0,59,6,56033,46740,15660,0
44,51440,0,57,6,62844,46740,7627,0
44,41947,0,41,6,10898,46740,3880,0
44,28256,0,51,6,22029,46740,1717,0
44,52924,0,40,6,177,46740,1641,0
44,10861,0,43,6,41472,46740,52822,0
44,39102,0,49,6,11695,46740,1812,0
44,1898,0,56,6,47107,46740,6792,0
44,23815,0,44,6,28262,46740,1533,0
44,65313,0,52,6,50251,46740,1081,0
44,37887,0,53,6,11886,46740,27355,0
44,63784,0,38,6,55364,46740,6100,0
44,39696,0,50,6,10845,46740,31337,0
44,36490,0,38,6,17123,46740,1089,0
44,62182,0,57,6,52102,46740,4449,0
44,23457,0,51,6,26828,46740,2869,0
44,29520,0,53,6,20253,46740,16018,0
44,56987,0,44,6,60625,46740,1007,0
44,20861,0,51,6,29424,46740,667,0
44,14321,0,44,6,37756,46740,5061,0
44,54818,0,38,6,64330,46740,8994,0
44,63071,0,47,6,53773,46740,1121,0
44,8844,0,57,6,39905,46740,1067,0
44,27263,0,55,6,21998,46740,27000,0
44,3063,0,45,6,48758,46740,5102,0
44,35796,0,45,6,16025,46740,1199,0
44,50799,0,40,6,2302,46740,1433,0
44,12475,0,49,6,38322,46740,720,0
44,21683,0,46,6,29882,46740,7443,0
44,65196,0,46,6,51904,46740,2033,0
44,60812,0,54,6,54240,46740,8010,0
44,23682,0,58,6,24811,46740,58080,0
44,22420,0,50,6,28121,46740,631,0
44,53755,0,57,6,60529,46740,32783,0
44,9386,0,45,6,42435,46740,1119,0
44,3370,0,45,6,48451,46740,1110,0
44,23847,0,50,6,26694,46740,57797,0
44,50443,0,47,6,866,46740,2909,0
44,63085,0,55,6,51711,46740,3324,0
44,45898,0,52,6,4131,46740,1131,0
44,17731,0,47,6,33578,46740,4443,0
44,40776,0,51,6,9509,46740,15742,0
44,55174,0,41,6,63206,46740,49165,0
44,57355,0,50,6,58721,46740,52869,0
40,9024,0,38,6,44593,53,46739,0
40,0,2,64,6,30577,46739,53,0
40,49191,0,38,6,4426,3300,46741,0
40,62469,0,38,6,56683,6699,46740,0
40,64182,0,38,6,54970,50001,46740,0
40,44876,0,38,6,8741,2288,46740,0
40,11228,0,38,6,42389,646,46740,0
40,27162,0,38,6,26455,161,46740,0
40,54139,0,44,6,63477,46746,80,0
44,27961,0,54,6,21556,46741,2288,0
44,33754,0,45,6,18067,46741,50001,0
44,6292,0,57,6,42457,46741,6699,0
40,64306,0,38,6,54846,80,46746,0
40,55715,0,38,6,63437,6699,46741,0
40,5821,0,38,6,47796,50001,46741,0
40,63190,0,38,6,55962,2288,46741,0
40,9838,0,38,6,43779,49176,46740,0
40,7781,0,38,6,45836,51493,46740,0
40,29235,0,38,6,24382,10010,46740,0
40,63388,0,38,6,55764,49167,46740,0
40,32480,0,38,6,21137,1050,46740,0
40,31380,0,38,6,22237,26,46740,0
40,51658,0,38,6,1959,1021,46740,0
40,7854,0,38,6,45763,1084,46740,0
40,8401,0,38,6,45216,5877,46740,0
44,39968,0,47,6,11341,46741,161,0
44,34017,0,42,6,18572,46741,646,0
40,2811,0,38,6,50806,161,46741,0
40,55088,0,38,6,64064,34572,46740,0
40,24682,0,38,6,28935,11111,46740,0
40,65229,0,38,6,53923,3333,46740,0
40,38963,0,38,6,14654,1310,46740,0
40,2116,0,38,6,51501,222,46740,0
40,13805,0,38,6,39812,7106,46740,0
40,62033,0,38,6,57119,144,46740,0
40,33154,0,38,6,20463,1035,46740,0
40,8200,0,38,6,45417,15003,46740,0
40,29810,0,38,6,23807,17988,46740,0
40,10734,0,38,6,42883,8031,46740,0
40,53745,0,38,6,65407,311,46740,0
40,22066,0,38,6,31551,10616,46740,0
40,13584,0,38,6,40033,646,46741,0
40,56381,0,38,6,62771,4002,46740,0
40,64755,0,38,6,54397,2126,46740,0
40,53890,0,38,6,65262,616,46740,0
40,21054,0,38,6,32563,15660,46740,0
40,53145,0,38,6,472,7627,46740,0
40,5047,0,38,6,48570,3880,46740,0
40,16170,0,38,6,37447,1717,46740,0
40,47724,0,38,6,5893,1641,46740,0
40,21748,0,38,6,31869,52822,46740,0
40,57230,0,38,6,61922,1812,46740,0
40,12582,0,38,6,41035,6792,46740,0
40,16760,0,38,6,36857,1533,46740,0
44,9398,0,59,6,38839,46741,616,0
40,33861,0,38,6,19756,1081,46740,0
44,20697,0,46,6,30868,46741,2126,0
40,53808,0,38,6,65344,27355,46740,0
44,53709,0,46,6,63391,46741,4002,0
40,24500,0,38,6,29117,6100,46740,0
44,35657,0,41,6,17188,46741,10616,0
40,19490,0,38,6,34127,31337,46740,0
44,19734,0,50,6,30807,46741,311,0
40,32129,0,38,6,21488,1089,46740,0
44,33831,0,51,6,16454,46741,8031,0
40,1456,0,38,6,52161,4449,46740,0
44,4211,0,50,6,46330,46741,17988,0
44,34060,0,51,6,16225,46741,15003,0
44,51185,0,37,6,2684,46741,1035,0
44,64847,0,53,6,50461,46741,144,0
44,64667,0,58,6,49361,46741,7106,0
44,58859,0,49,6,57473,46741,222,0
44,59529,0,42,6,58595,46741,1310,0
44,6283,0,41,6,46562,46741,3333,0
44,42403,0,55,6,6858,46741,11111,0
44,2952,0,55,6,46309,46741,34572,0
44,36873,0,47,6,14436,46741,10010,0
44,44788,0,58,6,3705,46741,51493,0
44,9500,0,52,6,40529,46741,5877,0
44,40325,0,39,6,13032,46741,1084,0
44,63011,0,47,6,53833,46741,1021,0
44,27541,0,47,6,23768,46741,26,0
44,42612,0,53,6,7161,46741,1050,0
44,2565,0,56,6,46440,46741,49167,0
44,59213,0,55,6,55583,46741,49176,0
40,31622,0,38,6,21995,10616,46741,0
40,38717,0,38,6,14900,4002,46741,0
40,47984,0,38,6,5633,2126,46741,0
40,51304,0,38,6,2313,616,46741,0
40,10754,0,38,6,42863,34572,46741,0
40,60685,0,38,6,58467,11111,46741,0
40,61640,0,38,6,57512,3333,46741,0
40,19445,0,38,6,34172,1310,46741,0
40,56971,0,38,6,62181,222,46741,0
40,9495,0,38,6,44122,7106,46741,0
40,43927,0,38,6,9690,144,46741,0
40,27894,0,38,6,25723,1035,46741,0
40,11238,0,38,6,42379,15003,46741,0
40,681,0,38,6,52936,17988,46741,0
40,6990,0,38,6,46627,8031,46741,0
44,38244,0,55,6,11017,46741,667,0
40,17576,0,38,6,36041,2869,46740,0
44,33208,0,42,6,19381,46741,1007,0
40,18908,0,38,6,34709,16018,46740,0
44,64632,0,39,6,54260,46741,16018,0
40,20092,0,38,6,33525,1007,46740,0
44,43258,0,45,6,8563,46741,2869,0
40,20020,0,38,6,33597,667,46740,0
44,44025,0,52,6,6004,46741,4449,0
40,51464,0,38,6,2153,311,46741,0
44,23690,0,46,6,27875,46741,1089,0
44,58474,0,39,6,60418,46741,31337,0
44,29661,0,43,6,22672,46741,6100,0
44,20232,0,56,6,28773,46741,27355,0
44,18430,0,58,6,30063,46741,1081,0
44,60102,0,53,6,55206,46741,1533,0
44,5695,0,40,6,47406,46741,6792,0
44,28851,0,53,6,20922,46741,1812,0
44,53283,0,58,6,60745,46741,52822,0
44,20593,0,59,6,27644,46741,1641,0
44,49297,0,37,6,4572,46741,1717,0
44,32927,0,40,6,20174,46741,3880,0
44,29294,0,41,6,23551,46741,7627,0
44,4534,0,43,6,47799,46741,15660,0
40,55581,0,38,6,63571,49176,46741,0
40,30148,0,38,6,23469,49167,46741,0
40,60037,0,38,6,59115,1050,46741,0
40,2138,0,38,6,51479,26,46741,0
40,25074,0,38,6,28543,1021,46741,0
40,17169,0,38,6,36448,1084,46741,0
40,27241,0,38,6,26376,5877,46741,0
40,26605,0,38,6,27012,51493,46741,0
40,16914,0,38,6,36703,10010,46741,0
40,28605,0,38,6,25012,4449,46741,0
40,34599,0,38,6,19018,2869,46741,0
40,39831,0,38,6,13786,16018,46741,0
40,2990,0,38,6,50627,1007,46741,0
40,58720,0,38,6,60432,667,46741,0
40,23151,0,38,6,30466,15660,46741,0
40,16443,0,38,6,37174,7627,46741,0
40,57876,0,38,6,61276,3880,46741,0
40,36108,0,38,6,17509,1717,46741,0
40,18665,0,38,6,34952,1641,46741,0
40,45315,0,38,6,8302,52822,46741,0
40,30544,0,38,6,23073,1812,46741,0
40,31537,0,38,6,22080,6792,46741,0
40,32938,0,38,6,20679,1533,46741,0
40,11052,0,38,6,42565,1081,46741,0
40,32018,0,38,6,21599,27355,46741,0
40,12326,0,38,6,41291,6100,46741,0
40,58445,0,38,6,60707,31337,46741,0
40,15131,0,38,6,38486,1089,46741,0
40,36877,0,38,6,16740,58080,46740,0
40,53882,0,38,6,65270,5061,46740,0
40,39750,0,38,6,13867,8994,46740,0
40,14543,0,38,6,39074,1121,46740,0
40,33226,0,38,6,20391,1067,46740,0
40,10248,0,38,6,43369,27000,46740,0
40,52732,0,38,6,885,5102,46740,0
40,56700,0,38,6,62452,1199,46740,0
40,55861,0,38,6,63291,1433,46740,0
40,58854,0,38,6,60298,720,46740,0
40,61534,0,38,6,57618,7443,46740,0
40,27674,0,38,6,25943,2033,46740,0
40,7361,0,38,6,46256,8010,46740,0
40,14313,0,38,6,39304,52869,46740,0
40,42917,0,38,6,10700,631,46740,0
40,43582,0,38,6,10035,32783,46740,0
40,51855,0,38,6,1762,1119,46740,0
40,50668,0,38,6,2949,1110,46740,0
40,44322,0,38,6,9295,57797,46740,0
40,3569,0,38,6,50048,2909,46740,0
40,20407,0,38,6,33210,3324,46740,0
40,9257,0,38,6,44360,1131,46740,0
40,46518,0,38,6,7099,4443,46740,0
44,58327,0,59,6,55445,46741,1067,0
44,40570,0,44,6,11507,46741,1121,0
40,33080,0,38,6,20537,15742,46740,0
40,35247,0,38,6,18370,49165,46740,0
44,3032,0,54,6,46485,46741,8994,0
44,28690,0,41,6,24155,46741,5061,0
40,36579,0,38,6,17038,1121,46741,0
40,62500,0,38,6,56652,1067,46741,0
40,22054,0,38,6,31563,5061,46741,0
40,26104,0,38,6,27513,8994,46741,0
44,15508,0,41,6,37337,46741,52869,0
44,55564,0,38,6,63584,46741,49165,0
44,17042,0,59,6,31195,46741,15742,0
44,30026,0,56,6,18979,46741,4443,0
44,3722,0,38,6,49891,46741,1131,0
44,13372,0,43,6,38961,46741,3324,0
44,44545,0,50,6,5996,46741,2909,0
44,50797,0,44,6,1280,46741,57797,0
44,29752,0,46,6,21813,46741,1110,0
44,34493,0,45,6,17328,46741,1119,0
44,3574,0,46,6,47991,46741,32783,0
44,57638,0,51,6,58182,46741,631,0
44,9155,0,59,6,39082,46741,58080,0
44,55480,0,53,6,59828,46741,8010,0
44,34144,0,41,6,18701,46741,2033,0
44,433,0,46,6,51132,46741,7443,0
44,19183,0,38,6,34430,46741,720,0
44,22957,0,42,6,29632,46741,1433,0
44,26314,0,54,6,23203,46741,1199,0
44,22502,0,38,6,31111,46741,5102,0
44,6530,0,53,6,43243,46741,27000,0
40,36575,0,38,6,17042,1131,46741,0
40,883,0,38,6,52734,4443,46741,0
40,45558,0,38,6,8059,15742,46741,0
40,5516,0,38,6,48101,49165,46741,0
40,50621,0,38,6,2996,52869,46741,0
40,24785,0,38,6,28832,8010,46741,0
44,2168,0,58,6,46325,46740,6002,0
40,14628,0,38,6,38989,6002,46740,0
44,61899,0,55,6,52897,46740,4242,0
40,52422,0,38,6,1195,4242,46740,0
44,61305,0,45,6,56051,46740,9002,0
40,5184,0,38,6,48433,9002,46740,0
44,25724,0,37,6,28145,46740,2003,0
40,23065,0,38,6,30552,2003,46740,0
44,21106,0,55,6,28155,46740,13722,0
40,48212,0,38,6,5405,13722,46740,0
44,22650,0,37,6,31219,46740,49152,0
40,55759,0,38,6,63393,49152,46740,0
44,28992,0,54,6,20525,46740,1001,0
40,24935,0,38,6,28682,1001,46740,0
44,6499,0,42,6,46090,46740,16993,0
40,20336,0,38,6,33281,16993,46740,0
44,7919,0,54,6,41598,46740,2005,0
40,36613,0,38,6,17004,2005,46740,0
44,43728,0,38,6,9885,46740,5510,0
40,42951,0,38,6,10666,5510,46740,0
44,42007,0,40,6,11094,46740,9878,0
40,46823,0,38,6,6794,9878,46740,0
44,11868,0,48,6,39185,46740,1875,0
40,53627,0,38,6,65525,1875,46740,0
44,3609,0,37,6,50260,46740,987,0
40,36725,0,38,6,16892,987,46740,0
44,25684,0,55,6,23577,46740,3077,0
40,44973,0,38,6,8644,3077,46740,0
44,47126,0,59,6,1111,46740,22939,0
40,43943,0,38,6,9674,22939,46740,0
44,44916,0,59,6,3321,46740,7100,0
40,20772,0,38,6,32845,7100,46740,0
44,43054,0,43,6,9279,46740,3689,0
40,61455,0,38,6,57697,3689,46740,0
44,11793,0,44,6,40284,46740,2394,0
40,29828,0,38,6,23789,2394,46740,0
44,18861,0,42,6,33728,46740,1500,0
40,19719,0,38,6,33898,1500,46740,0
44,25212,0,49,6,25585,46740,3945,0
40,57538,0,38,6,61614,3945,46740,0
44,45679,0,52,6,4350,46740,10215,0
40,20536,0,38,6,33081,10215,46740,0
44,36399,0,57,6,12350,46740,714,0
40,22001,0,38,6,31616,714,46740,0
44,9827,0,41,6,43018,46740,7920,0
40,53468,0,38,6,149,7920,46740,0
44,1635,0,37,6,52234,46740,1113,0
40,6532,0,38,6,47085,1113,46740,0
44,42800,0,37,6,11069,46740,49157,0
40,52401,0,38,6,1216,49157,46740,0
44,37337,0,38,6,16276,46740,26214,0
40,5292,0,38,6,48325,26214,46740,0
44,57884,0,50,6,58192,46740,7435,0
40,54438,0,38,6,64714,7435,46740,0
44,17772,0,54,6,31745,46740,14442,0
40,53496,0,38,6,121,14442,46740,0
44,40557,0,40,6,12544,46740,6004,0
40,33559,0,38,6,20058,6004,46740,0
44,61837,0,50,6,54239,46740,2196,0
40,35531,0,38,6,18086,2196,46740,0
44,29383,0,43,6,22950,46740,1094,0
40,31945,0,38,6,21672,1094,46740,0
44,38514,0,46,6,13051,46740,34571,0
40,60721,0,38,6,58431,34571,46740,0
44,18160,0,45,6,33661,46740,12000,0
40,8927,0,38,6,44690,12000,46740,0
44,21492,0,41,6,31353,46740,10002,0
40,31302,0,38,6,22315,10002,46740,0
44,41763,0,46,6,9802,46740,722,0
40,59625,0,38,6,59527,722,46740,0
44,9023,0,39,6,44334,46740,1112,0
40,49101,0,38,6,4516,1112,46740,0
44,37948,0,57,6,10801,46739,9943,0
40,35791,0,38,6,17826,9943,46739,0
44,44319,0,46,6,7246,46739,9968,0
40,30442,0,38,6,23175,9968,46739,0
44,50398,0,46,6,1167,46739,2041,0
40,54582,0,38,6,64570,2041,46739,0
44,46825,0,51,6,3460,46739,1041,0
40,45007,0,38,6,8610,1041,46739,0
44,24721,0,57,6,24028,46739,3814,0
40,11201,0,38,6,42416,3814,46739,0
44,52592,0,55,6,62204,46739,1234,0
40,3705,0,38,6,49912,1234,46739,0
44,60144,0,58,6,53884,46739,808,0
40,59026,0,38,6,60126,808,46739,0
44,40559,0,44,6,11518,46739,1216,0
40,51335,0,38,6,2282,1216,46739,0
44,36862,0,51,6,13423,46739,3905,0
40,5530,0,38,6,48087,3905,46739,0
44,13007,0,56,6,35998,46739,1111,0
40,14082,0,38,6,39535,1111,46739,0
44,35784,0,49,6,15013,46739,3001,0
40,7182,0,38,6,46435,3001,46739,0
44,5712,0,54,6,43805,46739,5678,0
40,23651,0,38,6,29966,5678,46739,0
44,39193,0,57,6,9556,46739,668,0
40,13143,0,38,6,40474,668,46739,0
44,26598,0,57,6,22151,46741,12000,0
40,4608,0,38,6,49009,12000,46741,0
44,37025,0,58,6,11468,46741,10002,0
40,37195,0,38,6,16422,10002,46741,0
44,58063,0,41,6,60317,46741,722,0
40,27511,0,38,6,26106,722,46741,0
44,56562,0,44,6,61050,46741,1112,0
40,22459,0,38,6,31158,1112,46741,0
44,39137,0,57,6,9612,46740,9943,0
40,37349,0,38,6,16268,9943,46740,0
44,6243,0,43,6,46090,46740,9968,0
40,51038,0,38,6,2579,9968,46740,0
44,7058,0,54,6,42459,46740,2041,0
40,50668,0,38,6,2949,2041,46740,0
44,62041,0,40,6,56595,46740,1041,0
40,57721,0,38,6,61431,1041,46740,0
44,52770,0,44,6,64842,46740,3814,0
40,43233,0,38,6,10384,3814,46740,0
44,4175,0,43,6,48158,46740,1234,0
40,11019,0,38,6,42598,1234,46740,0
44,52344,0,43,6,65524,46740,808,0
40,65373,0,38,6,53779,808,46740,0
44,32183,0,39,6,21174,46740,1216,0
40,25759,0,38,6,27858,1216,46740,0
44,11327,0,48,6,39726,46740,3905,0
40,40483,0,38,6,13134,3905,46740,0
44,46910,0,51,6,3375,46740,1111,0
40,64693,0,38,6,54459,1111,46740,0
44,48471,0,40,6,4630,46740,3001,0
40,29146,0,38,6,24471,3001,46740,0
44,13613,0,48,6,37440,46740,5678,0
40,57864,0,38,6,61288,5678,46740,0
44,13243,0,55,6,36018,46739,1051,0
40,24542,0,38,6,29075,1051,46739,0
44,57322,0,37,6,62082,46740,668,0
40,20822,0,38,6,32795,668,46740,0
40,56141,0,38,6,63011,6004,46739,0
40,9878,0,38,6,43739,14442,46739,0
40,33009,0,38,6,20608,7435,46739,0
40,49408,0,38,6,4209,1112,46739,0
40,56244,0,38,6,62908,722,46739,0
40,17131,0,38,6,36486,10002,46739,0
40,62369,0,38,6,56783,12000,46739,0
40,43335,0,38,6,10282,34571,46739,0
40,26093,0,38,6,27524,1094,46739,0
40,36075,0,38,6,17542,2196,46739,0
40,44275,0,38,6,9342,3689,46739,0
40,13817,0,38,6,39800,7100,46739,0
40,49141,0,38,6,4476,26214,46739,0
40,9889,0,38,6,43728,49157,46739,0
40,9721,0,38,6,43896,1113,46739,0
40,15480,0,38,6,38137,7920,46739,0
40,39644,0,38,6,13973,714,46739,0
40,56477,0,38,6,62675,10215,46739,0
40,17433,0,38,6,36184,3945,46739,0
40,45870,0,38,6,7747,1500,46739,0
40,50254,0,38,6,3363,2394,46739,0
40,8991,0,38,6,44626,2003,46739,0
40,54289,0,38,6,64863,22939,46739,0
40,32532,0,38,6,21085,3077,46739,0
40,45163,0,38,6,8454,987,46739,0
40,5403,0,38,6,48214,1875,46739,0
40,53739,0,38,6,65413,9878,46739,0
40,8611,0,38,6,45006,5510,46739,0
40,3534,0,38,6,50083,2005,46739,0
40,28233,0,38,6,25384,16993,46739,0
40,63471,0,38,6,55681,1001,46739,0
40,41922,0,38,6,11695,49152,46739,0
40,15408,0,38,6,38209,13722,46739,0
40,30712,0,38,6,22905,631,46739,0
44,11900,0,37,6,41969,46739,2034,0
44,54040,0,43,6,63828,46739,50002,0
44,34902,0,56,6,14103,46739,30951,0
44,2918,0,39,6,50439,46739,9917,0
44,58691,0,46,6,58409,46739,10626,0
44,24904,0,50,6,25637,46739,7070,0
44,62225,0,40,6,56411,46739,8100,0
44,2217,0,45,6,49604,46739,2717,0
44,31740,0,51,6,18545,46739,5825,0
44,42733,0,46,6,8832,46739,8081,0
44,8212,0,56,6,40793,46739,82,0
44,1150,0,47,6,50159,46739,3006,0
44,55068,0,53,6,60240,46739,6567,0
44,37481,0,54,6,12036,46739,19101,0
44,61314,0,50,6,54762,46739,60443,0
44,12219,0,58,6,36274,46739,3371,0
44,676,0,38,6,52937,46739,1034,0
44,29108,0,50,6,21433,46739,5009,0
44,11526,0,54,6,37991,46739,5087,0
44,22160,0,44,6,29917,46739,44501,0
44,65385,0,53,6,49923,46739,44443,0
44,26037,0,57,6,22712,46739,3031,0
44,44201,0,40,6,8900,46739,5030,0
44,54585,0,59,6,59187,46739,8649,0
44,63966,0,50,6,52110,46739,7019,0
44,35833,0,40,6,17268,46739,2605,0
44,3109,0,42,6,49480,46739,2522,0
44,52043,0,40,6,1058,46739,64680,0
44,9554,0,38,6,44059,46739,1151,0
44,39719,0,51,6,10566,46739,20031,0
44,60703,0,37,6,58701,46739,5004,0
44,21049,0,44,6,31028,46739,264,0
44,20420,0,55,6,28841,46739,20221,0
44,53482,0,49,6,62850,46739,7,0
44,22796,0,47,6,28513,46739,7496,0
44,7230,0,44,6,44847,46739,1047,0
44,7639,0,59,6,40598,46739,32776,0
44,31955,0,58,6,16538,46739,21571,0
44,53709,0,48,6,62879,46739,10629,0
44,33607,0,55,6,15654,46739,50000,0
44,33671,0,51,6,16614,46739,280,0
44,960,0,42,6,51629,46739,5080,0
44,43191,0,48,6,7862,46739,9593,0
44,60135,0,44,6,57477,46739,8083,0
44,20709,0,46,6,30856,46739,1055,0
44,34138,0,58,6,14355,46739,1165,0
44,31835,0,52,6,18194,46739,7911,0
44,44233,0,50,6,6308,46739,24,0
44,1138,0,52,6,48891,46739,1126,0
44,31844,0,54,6,17673,46739,1048,0
44,14910,0,52,6,35119,46739,12265,0
44,29696,0,47,6,21613,46739,9011,0
44,57620,0,55,6,57176,46739,1059,0
44,62992,0,55,6,51804,46739,1064,0
44,46,0,48,6,51007,46739,50800,0
44,46259,0,55,6,3002,46739,2492,0
44,3470,0,44,6,48607,46739,1105,0
44,28409,0,51,6,21876,46739,5988,0
44,26353,0,57,6,22396,46739,1026,0
44,50275,0,51,6,10,46739,3998,0
44,49402,0,45,6,2419,46739,33,0
44,42740,0,47,6,8569,46739,9110,0
44,36130,0,52,6,13899,46739,1494,0
44,12073,0,53,6,37700,46739,5904,0
44,25019,0,46,6,26546,46739,783,0
44,20995,0,42,6,31594,46739,705,0
44,42014,0,58,6,6479,46739,8193,0
44,17645,0,56,6,31360,46739,41511,0
44,11521,0,50,6,39020,46739,749,0
44,15308,0,57,6,33441,46739,9503,0
44,38389,0,51,6,11896,46739,2065,0
44,33529,0,43,6,18804,46739,3301,0
44,11251,0,50,6,39290,46739,2042,0
44,54545,0,54,6,60507,46739,2251,0
44,47654,0,50,6,2887,46739,24444,0
44,29714,0,58,6,18779,46739,9102,0
44,22433,0,58,6,26060,46739,90,0
44,6801,0,50,6,43740,46739,1106,0
44,37036,0,41,6,15809,46739,32772,0
